RSPO szkoły,* liczba zdających,* zdawalność (%).1,średni wynik (%)
120162,67.0,58.2089552238806,27.62686567164179
14995,146.0,100.0,60.23287671232877
111937,30.0,83.33333333333334,39.86666666666667
111938,62.0,88.52459016393442,43.774193548387096
274447,101.0,96.93877551020408,45.386138613861384
21932,1.0,100.0,
104597,18.0,83.33333333333334,38.05555555555556
14390,72.0,98.61111111111111,57.80555555555556
14975,6.0,33.33333333333333,20.0
14413,56.0,98.18181818181819,55.55357142857143
88958,1.0,0.0,
17696,21.0,90.47619047619048,49.23809523809524
107711,54.0,94.44444444444444,50.092592592592595
56565,16.0,75.0,38.0625
112235,13.0,100.0,52.69230769230769
265461,2.0,50.0,
87651,7.0,71.42857142857143,46.142857142857146
18826,20.0,94.44444444444444,46.1
14977,25.0,87.5,34.72
87122,168.0,100.0,65.5
87668,29.0,96.55172413793103,51.55172413793103
72575,46.0,82.6086956521739,43.91304347826087
72693,139.0,85.61151079136691,43.510791366906474
87280,173.0,99.4186046511628,59.58139534883721
87391,23.0,100.0,54.78260869565217
87659,3.0,50.0,
87657,9.0,28.57142857142857,19.333333333333332
13912,9.0,77.77777777777779,40.111111111111114
66134,178.0,99.43820224719101,58.38202247191011
16831,117.0,100.0,58.8974358974359
16830,59.0,100.0,53.32203389830509
21960,2.0,50.0,
21793,82.0,83.54430379746836,40.36585365853659
276165,4.0,100.0,
22752,14.0,71.42857142857143,35.142857142857146
86129,19.0,89.47368421052632,51.36842105263158
87272,42.0,78.57142857142857,37.88095238095238
87385,21.0,52.63157894736842,24.714285714285715
103477,55.0,92.72727272727272,40.32727272727273
87273,18.0,94.44444444444444,41.77777777777778
87274,33.0,96.96969696969697,45.27272727272727
87278,49.0,60.416666666666664,29.510204081632654
87868,15.0,46.666666666666664,25.333333333333332
87870,19.0,57.89473684210527,29.31578947368421
52854,165.0,99.39393939393939,67.80606060606061
64290,31.0,83.87096774193549,40.645161290322584
52857,162.0,100.0,73.62732919254658
88666,5.0,80.0,40.8
51790,126.0,98.4126984126984,59.904761904761905
87846,24.0,77.27272727272727,41.875
68477,49.0,100.0,61.42857142857143
89299,75.0,85.13513513513513,41.85333333333333
12173,34.0,100.0,64.44117647058823
52409,123.0,100.0,73.04065040650407
133875,17.0,94.11764705882352,42.294117647058826
58362,31.0,100.0,61.12903225806452
90783,52.0,98.07692307692307,47.42307692307692
91549,99.0,95.95959595959596,49.686868686868685
73924,93.0,100.0,65.12903225806451
75312,141.0,100.0,58.52482269503546
86975,117.0,100.0,70.82905982905983
52855,137.0,98.54014598540147,61.416058394160586
87848,21.0,100.0,66.9047619047619
52697,124.0,100.0,74.36290322580645
64285,28.0,100.0,52.214285714285715
64291,79.0,100.0,54.063291139240505
104677,190.0,100.0,71.07368421052631
88665,12.0,83.33333333333334,48.416666666666664
88974,64.0,96.66666666666667,54.28125
92673,8.0,100.0,57.625
87847,6.0,83.33333333333334,54.166666666666664
52853,159.0,100.0,70.71069182389937
83796,22.0,90.9090909090909,50.04545454545455
58882,115.0,100.0,58.03478260869565
70879,82.0,97.5609756097561,54.646341463414636
90969,2.0,100.0,
52410,194.0,100.0,71.92268041237114
80262,88.0,96.5909090909091,52.59090909090909
80294,15.0,100.0,54.333333333333336
111846,20.0,100.0,59.25
93192,42.0,100.0,65.9047619047619
87849,44.0,100.0,54.61363636363637
104416,23.0,100.0,56.869565217391305
88752,64.0,70.0,36.828125
88668,3.0,100.0,
89487,76.0,81.08108108108108,39.68421052631579
89300,3.0,100.0,
70883,85.0,94.04761904761905,45.858823529411765
89302,26.0,80.0,45.46153846153846
80219,70.0,94.28571428571428,48.371428571428574
4314,25.0,92.0,51.24
58361,169.0,100.0,62.01775147928994
121880,66.0,100.0,70.9090909090909
113811,68.0,98.50746268656717,47.338235294117645
34455,41.0,97.5609756097561,57.707317073170735
58299,112.0,99.10714285714286,52.232142857142854
64353,62.0,100.0,59.95161290322581
64357,144.0,97.91666666666666,53.05555555555556
31604,25.0,84.0,39.64
31588,10.0,70.0,34.8
89489,67.0,97.01492537313433,49.59701492537314
52860,164.0,99.39024390243902,63.84049079754601
275511,12.0,75.0,35.666666666666664
79336,20.0,100.0,56.7
79023,106.0,97.16981132075472,51.08490566037736
88975,63.0,84.12698412698413,45.317460317460316
104760,11.0,70.0,32.27272727272727
104761,17.0,62.5,30.0
132636,37.0,94.5945945945946,47.916666666666664
133758,108.0,99.07407407407408,60.6822429906542
133759,208.0,100.0,64.36538461538461
272252,15.0,100.0,63.6
125184,5.0,60.0,33.2
81682,27.0,96.29629629629629,50.11538461538461
268899,17.0,100.0,40.470588235294116
81677,33.0,93.93939393939394,40.63636363636363
88916,18.0,100.0,46.611111111111114
88921,4.0,75.0,
88919,8.0,87.5,40.25
17208,19.0,89.47368421052632,47.36842105263158
88927,20.0,45.0,22.9
22102,23.0,100.0,55.30434782608695
21794,2.0,50.0,
15314,55.0,100.0,53.70909090909091
6914,209.0,100.0,65.14832535885168
103847,3.0,33.33333333333333,
13619,31.0,96.7741935483871,49.87096774193548
25977,21.0,85.71428571428571,34.904761904761905
126994,1.0,0.0,
13164,56.0,98.18181818181819,52.839285714285715
5686,115.0,100.0,66.18260869565218
91892,216.0,99.07407407407408,55.91162790697675
14664,13.0,100.0,46.84615384615385
80705,6.0,83.33333333333334,34.333333333333336
106822,38.0,81.57894736842105,37.83783783783784
74074,44.0,93.18181818181817,46.95454545454545
107046,3.0,100.0,
106706,27.0,96.29629629629629,44.2962962962963
106722,38.0,100.0,55.78947368421053
104380,49.0,91.83673469387756,51.48979591836735
73005,75.0,100.0,64.30666666666667
110415,8.0,75.0,36.25
108948,81.0,96.25,49.8125
48020,20.0,95.0,44.75
53051,1.0,0.0,
74201,16.0,100.0,53.75
24998,23.0,86.95652173913044,48.73913043478261
75562,21.0,100.0,64.80952380952381
87576,19.0,100.0,53.94736842105263
53050,10.0,60.0,31.9
82490,156.0,98.70967741935483,50.39102564102564
44059,95.0,88.42105263157895,42.65263157894737
27451,5.0,80.0,44.2
19638,174.0,100.0,60.172413793103445
127707,24.0,60.86956521739131,27.708333333333332
27432,6.0,100.0,51.666666666666664
44233,56.0,98.18181818181819,45.17857142857143
44563,25.0,84.0,42.44
31983,60.0,88.33333333333333,40.88135593220339
48013,180.0,100.0,54.044444444444444
82392,229.0,100.0,59.53711790393013
29968,28.0,100.0,59.57142857142857
43325,22.0,94.44444444444444,43.95454545454545
125533,12.0,75.0,37.75
105602,10.0,40.0,24.5
64499,22.0,90.9090909090909,49.68181818181818
16699,139.0,100.0,54.58273381294964
89133,34.0,57.57575757575758,29.676470588235293
91319,43.0,100.0,53.23255813953488
119508,5.0,100.0,36.0
110481,124.0,92.74193548387096,42.63709677419355
89120,24.0,83.33333333333334,25.708333333333332
86513,28.0,100.0,45.214285714285715
72815,33.0,100.0,59.878787878787875
275791,75.0,82.43243243243244,35.93333333333333
275793,55.0,94.54545454545455,45.78181818181818
8761,81.0,100.0,55.407407407407405
12881,20.0,90.0,40.0
275783,62.0,93.44262295081968,36.064516129032256
131597,1.0,0.0,
275789,47.0,93.61702127659575,39.87234042553192
19739,31.0,61.29032258064516,27.774193548387096
84189,52.0,61.53846153846154,33.92307692307692
10389,88.0,97.72727272727273,53.59090909090909
129131,6.0,83.33333333333334,33.833333333333336
49611,32.0,90.625,38.8125
57142,46.0,86.95652173913044,39.52173913043478
86832,107.0,98.13084112149532,53.55140186915888
273359,17.0,94.11764705882352,49.11764705882353
23642,139.0,99.28057553956835,53.43884892086331
24164,73.0,76.38888888888889,37.21917808219178
24162,106.0,87.73584905660378,44.339622641509436
23644,103.0,95.14563106796116,48.42718446601942
274418,5.0,20.0,23.4
44499,77.0,100.0,56.72727272727273
80423,44.0,97.67441860465115,49.2093023255814
81056,45.0,81.81818181818183,40.644444444444446
87741,19.0,68.42105263157895,37.63157894736842
6303,15.0,100.0,64.73333333333333
11173,3.0,100.0,
127857,10.0,60.0,36.0
13232,13.0,100.0,47.23076923076923
2928,250.0,99.6,56.568
68512,86.0,100.0,60.05813953488372
72223,28.0,67.85714285714286,36.32142857142857
44038,168.0,100.0,56.517857142857146
3690,184.0,100.0,59.29891304347826
88004,19.0,66.66666666666666,32.94736842105263
92442,181.0,94.97206703910615,44.81767955801105
72228,6.0,83.33333333333334,47.833333333333336
103764,35.0,91.42857142857143,44.542857142857144
91745,67.0,68.33333333333333,36.82089552238806
92706,26.0,96.15384615384616,55.88461538461539
92708,37.0,94.5945945945946,55.2972972972973
92604,48.0,87.5,44.458333333333336
92779,89.0,96.62921348314607,50.842696629213485
92781,129.0,95.34883720930233,50.91472868217054
75569,33.0,100.0,55.72727272727273
73519,11.0,60.0,37.18181818181818
72239,27.0,63.63636363636363,33.074074074074076
72255,49.0,97.87234042553192,48.91836734693877
72279,37.0,75.0,38.83783783783784
267600,11.0,81.81818181818183,40.45454545454545
48680,69.0,98.55072463768117,51.608695652173914
32089,82.0,96.34146341463415,50.0609756097561
129617,15.0,76.92307692307693,27.466666666666665
46562,88.0,92.04545454545455,46.04545454545455
60126,27.0,19.230769230769234,20.0
62395,196.0,98.9795918367347,44.454081632653065
8971,87.0,98.85057471264368,50.310344827586206
124192,233.0,100.0,56.957081545064376
48393,5.0,100.0,46.4
75597,32.0,93.75,54.53125
11295,6.0,33.33333333333333,22.333333333333332
107530,19.0,94.73684210526315,45.526315789473685
11093,9.0,100.0,59.22222222222222
13901,19.0,89.47368421052632,42.94736842105263
90897,154.0,97.40259740259741,54.4025974025974
90414,117.0,100.0,63.60344827586207
90415,115.0,96.52173913043478,51.31304347826087
90975,28.0,96.42857142857143,50.357142857142854
90413,20.0,80.0,37.1
14339,143.0,100.0,60.97902097902098
14369,188.0,97.32620320855615,55.29255319148936
105103,38.0,94.73684210526315,41.78947368421053
105069,24.0,78.26086956521739,47.916666666666664
81234,18.0,100.0,52.333333333333336
105110,57.0,98.24561403508771,51.68421052631579
105109,119.0,94.9579831932773,50.1764705882353
104525,47.0,87.2340425531915,47.191489361702125
128606,47.0,80.85106382978722,42.297872340425535
82470,70.0,94.28571428571428,46.4
79044,77.0,100.0,54.94805194805195
81098,25.0,68.0,32.52
85351,23.0,95.65217391304348,52.17391304347826
85514,32.0,84.375,39.28125
8247,58.0,98.27586206896551,55.53448275862069
43907,36.0,97.14285714285714,45.416666666666664
48339,15.0,100.0,55.333333333333336
48338,32.0,100.0,50.875
29320,202.0,99.5049504950495,58.84577114427861
15023,3.0,33.33333333333333,
38693,91.0,94.5054945054945,47.855555555555554
38691,43.0,88.37209302325581,43.395348837209305
34359,80.0,100.0,59.8
34859,91.0,100.0,52.79120879120879
11189,5.0,80.0,29.2
43577,64.0,92.1875,37.890625
104450,16.0,53.333333333333336,26.375
85043,19.0,63.1578947368421,31.157894736842106
59989,58.0,86.20689655172413,45.87931034482759
18160,50.0,100.0,57.26
59981,41.0,95.0,55.09756097560975
59910,75.0,100.0,62.6
59963,28.0,100.0,46.107142857142854
59964,39.0,94.87179487179486,45.794871794871796
64830,112.0,98.21428571428571,54.17857142857143
59975,98.0,91.83673469387756,46.08163265306123
59912,46.0,100.0,58.80434782608695
6692,29.0,96.55172413793103,43.827586206896555
267839,24.0,100.0,46.125
60000,15.0,73.33333333333333,29.866666666666667
59997,28.0,92.5925925925926,43.214285714285715
20087,198.0,100.0,67.25252525252525
104153,56.0,100.0,62.214285714285715
30279,59.0,96.61016949152543,48.898305084745765
104152,21.0,100.0,61.333333333333336
120516,16.0,81.25,41.3125
20872,85.0,98.82352941176471,55.6
20852,65.0,100.0,60.6
58247,58.0,82.75862068965517,39.62068965517241
80067,47.0,97.87234042553192,48.5
6593,44.0,90.69767441860465,48.86046511627907
72169,18.0,94.44444444444444,54.0
21317,76.0,96.05263157894737,48.32
132462,10.0,100.0,57.2
266980,11.0,100.0,62.36363636363637
29933,120.0,98.31932773109243,53.65
9686,198.0,100.0,68.41919191919192
4648,114.0,97.36842105263158,56.09649122807018
4434,24.0,100.0,51.291666666666664
31454,186.0,96.75675675675676,51.32258064516129
59647,20.0,100.0,52.8
127575,118.0,90.09009009009009,44.1965811965812
125515,50.0,98.0,57.24
31611,68.0,100.0,47.970588235294116
28088,33.0,87.87878787878788,41.81818181818182
104319,21.0,100.0,47.333333333333336
30449,73.0,97.26027397260275,44.21917808219178
21210,85.0,96.47058823529412,51.25
24047,163.0,99.38650306748467,59.22699386503067
81711,183.0,100.0,70.54098360655738
108754,161.0,100.0,57.98125
31675,38.0,92.10526315789474,49.55263157894737
105235,19.0,100.0,52.578947368421055
121515,3.0,100.0,
105237,58.0,94.73684210526315,54.3448275862069
121514,7.0,100.0,50.142857142857146
91300,19.0,89.47368421052632,46.78947368421053
110509,63.0,86.66666666666667,45.37096774193548
130967,26.0,100.0,68.26923076923077
133512,48.0,100.0,62.520833333333336
196256,28.0,100.0,68.0
7709,92.0,100.0,62.358695652173914
28104,59.0,100.0,56.101694915254235
20020,93.0,94.6236559139785,50.096774193548384
7710,12.0,91.66666666666666,54.25
8286,214.0,100.0,70.24299065420561
81721,17.0,100.0,56.705882352941174
20413,218.0,100.0,69.4862385321101
4881,109.0,100.0,61.88073394495413
25877,127.0,100.0,58.52755905511811
71400,21.0,75.0,36.0
31629,50.0,98.0,51.6
274727,9.0,88.88888888888889,48.111111111111114
131637,7.0,100.0,53.714285714285715
133770,36.0,100.0,58.77777777777778
121513,7.0,100.0,47.857142857142854
133501,85.0,98.82352941176471,60.15294117647059
133509,98.0,100.0,62.714285714285715
43398,345.0,100.0,60.321739130434786
29932,179.0,97.75280898876404,54.85474860335196
31654,16.0,100.0,54.5625
274726,17.0,82.35294117647058,41.23529411764706
29919,58.0,100.0,58.189655172413794
91404,123.0,87.61061946902655,43.87603305785124
91404,38.0,85.71428571428571,42.68421052631579
25882,23.0,91.30434782608695,49.91304347826087
29920,83.0,100.0,58.0
4435,182.0,100.0,60.5
48122,28.0,85.71428571428571,43.0
79902,71.0,100.0,63.51428571428571
80061,57.0,98.24561403508771,61.05357142857143
28077,159.0,99.37106918238993,62.459119496855344
70863,64.0,100.0,66.890625
75595,47.0,100.0,57.93617021276596
58170,109.0,96.3302752293578,55.31481481481482
4927,169.0,100.0,61.30769230769231
20433,164.0,100.0,66.2439024390244
7711,169.0,100.0,55.78313253012048
27081,260.0,100.0,68.78846153846153
4735,249.0,100.0,77.97570850202429
19385,30.0,100.0,56.8
58279,22.0,100.0,48.63636363636363
84658,121.0,100.0,61.247933884297524
64262,31.0,100.0,54.54838709677419
7713,195.0,100.0,71.0974358974359
80098,36.0,94.44444444444444,52.22222222222222
81724,16.0,100.0,65.4375
121512,8.0,71.42857142857143,40.75
31636,57.0,98.24561403508771,51.03508771929825
19684,121.0,100.0,57.83471074380165
52833,22.0,90.9090909090909,46.54545454545455
48138,108.0,94.39252336448598,52.601851851851855
71927,26.0,91.66666666666666,45.52
43400,30.0,100.0,50.5
103755,2.0,100.0,
31631,184.0,96.73913043478261,56.30434782608695
27030,118.0,100.0,61.059322033898304
20145,61.0,98.36065573770492,62.18032786885246
25885,36.0,86.11111111111111,45.94444444444444
28061,3.0,100.0,
31669,108.0,99.07407407407408,54.351851851851855
25507,40.0,92.5,50.575
107376,64.0,100.0,59.015625
91302,68.0,100.0,62.10294117647059
129344,30.0,100.0,60.833333333333336
129335,36.0,88.88888888888889,42.51428571428571
125126,25.0,100.0,66.6
267346,53.0,96.07843137254902,54.9811320754717
133078,53.0,100.0,64.88679245283019
133499,121.0,99.17355371900827,56.12396694214876
133500,147.0,100.0,59.21768707482993
133502,119.0,99.15966386554622,61.271186440677965
263871,16.0,87.5,40.3125
268677,1.0,100.0,
64266,5.0,60.0,43.0
19367,100.0,100.0,59.79
26606,192.0,98.4375,52.765625
4236,169.0,100.0,66.45562130177515
20448,2.0,50.0,
20414,153.0,98.68421052631578,50.47712418300654
20646,4.0,100.0,
86592,13.0,76.92307692307693,38.38461538461539
29278,135.0,99.25925925925925,55.0
275693,3.0,100.0,
26599,151.0,93.37748344370861,45.794701986754966
29054,68.0,95.58823529411765,47.89705882352941
19619,59.0,89.83050847457628,46.898305084745765
128712,7.0,85.71428571428571,38.57142857142857
19384,128.0,100.0,56.63779527559055
68023,21.0,71.42857142857143,39.5
23453,130.0,95.34883720930233,49.2
56509,6.0,66.66666666666666,34.833333333333336
23433,55.0,83.33333333333334,41.69090909090909
24472,47.0,97.82608695652173,52.4468085106383
24476,106.0,99.05660377358491,57.283018867924525
39754,37.0,91.8918918918919,51.0
20939,222.0,100.0,61.84234234234234
124301,4.0,100.0,
22566,179.0,92.73743016759776,44.927374301675975
48102,71.0,100.0,58.7887323943662
31439,119.0,98.31932773109243,48.03361344537815
20942,71.0,95.77464788732394,48.40845070422535
56005,29.0,76.0,41.285714285714285
51825,4.0,75.0,
43681,12.0,100.0,42.833333333333336
55479,60.0,95.0,44.03333333333333
14831,85.0,100.0,63.71764705882353
23396,57.0,92.98245614035088,47.59649122807018
49957,20.0,100.0,52.2
49847,57.0,96.36363636363636,50.3859649122807
60824,27.0,96.29629629629629,47.44444444444444
18168,29.0,96.55172413793103,51.44827586206897
49218,1.0,100.0,
49670,43.0,95.34883720930233,50.23809523809524
15241,74.0,100.0,55.189189189189186
29449,99.0,93.87755102040816,51.878787878787875
114733,20.0,90.0,44.35
18406,59.0,100.0,47.52542372881356
21538,39.0,97.43589743589743,51.38461538461539
21560,29.0,100.0,51.758620689655174
24639,37.0,100.0,52.24324324324324
75321,11.0,100.0,42.81818181818182
75315,16.0,100.0,56.8125
21882,94.0,97.87234042553192,47.42553191489362
18206,134.0,100.0,62.65909090909091
43738,19.0,94.73684210526315,42.31578947368421
22045,129.0,100.0,53.578125
132149,86.0,78.75,37.325581395348834
21748,183.0,97.81420765027322,48.9344262295082
87720,105.0,93.33333333333333,44.8
24462,222.0,100.0,64.02702702702703
272222,22.0,95.45454545454545,49.04545454545455
49150,15.0,93.33333333333333,37.666666666666664
15373,90.0,100.0,61.233333333333334
21678,90.0,100.0,60.766666666666666
21699,31.0,96.7741935483871,52.806451612903224
48117,14.0,92.85714285714286,50.5
26629,25.0,100.0,55.52
26962,40.0,95.0,49.725
18829,257.0,100.0,62.55118110236221
31619,23.0,95.65217391304348,48.391304347826086
24803,201.0,100.0,63.517412935323385
27946,7.0,85.71428571428571,51.285714285714285
26959,7.0,85.71428571428571,40.714285714285715
40883,133.0,96.2406015037594,47.6015037593985
273691,21.0,85.71428571428571,47.142857142857146
74975,65.0,96.92307692307692,46.215384615384615
44152,42.0,83.33333333333334,40.166666666666664
29444,173.0,99.42196531791907,58.358381502890175
29445,109.0,96.3302752293578,51.862385321100916
40812,48.0,97.87234042553192,44.666666666666664
72102,12.0,100.0,48.833333333333336
26624,82.0,100.0,61.548780487804876
18364,98.0,97.91666666666666,47.357142857142854
18363,25.0,100.0,47.32
64873,47.0,100.0,66.68085106382979
115192,2.0,100.0,
125348,20.0,93.75,42.95
125064,101.0,100.0,65.25742574257426
21736,65.0,92.1875,45.61538461538461
21867,30.0,100.0,60.7
21866,123.0,100.0,62.552845528455286
38843,141.0,98.57142857142858,52.57446808510638
38844,27.0,100.0,47.0
21956,242.0,100.0,59.84232365145228
18530,145.0,100.0,49.69655172413793
273693,43.0,100.0,58.325581395348834
133951,74.0,94.5945945945946,43.486486486486484
10772,194.0,100.0,61.324742268041234
10740,165.0,99.39393939393939,59.26060606060606
10741,40.0,97.5,51.725
20674,7.0,85.71428571428571,28.0
21132,17.0,88.23529411764706,37.8235294117647
21272,11.0,45.45454545454545,29.90909090909091
42205,28.0,92.85714285714286,45.07142857142857
29214,114.0,97.36842105263158,48.228070175438596
38928,120.0,97.47899159663865,49.333333333333336
79277,47.0,100.0,55.42553191489362
79258,23.0,100.0,54.08695652173913
22034,24.0,77.27272727272727,43.375
22141,97.0,100.0,64.0
130615,4.0,75.0,
26399,8.0,100.0,59.0
127576,9.0,44.44444444444444,27.555555555555557
22287,85.0,98.82352941176471,58.79761904761905
7119,12.0,100.0,56.583333333333336
7138,73.0,89.04109589041096,50.41095890410959
268800,49.0,97.95918367346938,53.645833333333336
23779,29.0,58.333333333333336,31.482758620689655
24064,42.0,100.0,47.68292682926829
21940,86.0,97.6470588235294,60.18604651162791
21652,139.0,100.0,65.53956834532374
21832,185.0,98.37837837837839,58.524324324324326
21857,123.0,98.3739837398374,54.58536585365854
89095,166.0,98.17073170731707,53.157575757575756
30229,125.0,100.0,64.01612903225806
30250,56.0,90.9090909090909,47.607142857142854
122543,21.0,95.0,46.0
42544,37.0,100.0,53.86486486486486
40744,39.0,100.0,65.02564102564102
41962,30.0,100.0,60.1
53884,4.0,25.0,
119848,1.0,100.0,
40948,56.0,100.0,56.910714285714285
23184,68.0,97.05882352941177,53.44117647058823
56508,148.0,99.32432432432432,53.58783783783784
66736,18.0,88.88888888888889,42.166666666666664
71596,135.0,94.81481481481482,48.28888888888889
49823,152.0,100.0,62.98026315789474
127998,3.0,66.66666666666666,
38619,37.0,89.1891891891892,42.37837837837838
38678,68.0,100.0,56.25
38663,28.0,100.0,46.32142857142857
38606,67.0,100.0,52.97014925373134
38653,60.0,83.05084745762711,41.31666666666667
38630,18.0,94.44444444444444,45.27777777777778
38632,23.0,78.26086956521739,28.869565217391305
38656,30.0,100.0,52.233333333333334
38657,53.0,96.22641509433963,47.528301886792455
38674,21.0,95.0,49.333333333333336
14040,95.0,100.0,61.95744680851064
14038,191.0,100.0,68.27225130890052
14039,242.0,100.0,68.26970954356847
19040,1.0,100.0,
17964,10.0,100.0,52.9
14041,96.0,98.94736842105263,54.71875
24871,35.0,90.625,47.74285714285714
19894,74.0,100.0,48.28378378378378
19895,122.0,98.34710743801654,51.02459016393443
93170,11.0,90.9090909090909,40.72727272727273
19897,63.0,88.70967741935483,42.6031746031746
30342,23.0,100.0,48.21739130434783
7158,31.0,96.7741935483871,52.225806451612904
16976,102.0,100.0,60.245098039215684
127249,22.0,85.0,45.72727272727273
93180,17.0,100.0,43.0
16979,150.0,100.0,65.59333333333333
16980,128.0,100.0,69.2755905511811
19036,77.0,98.7012987012987,53.83116883116883
19899,55.0,96.36363636363636,51.36363636363637
17970,175.0,100.0,60.05714285714286
118799,125.0,100.0,65.872
19898,108.0,98.13084112149532,55.5462962962963
19044,192.0,96.35416666666666,53.28125
17968,12.0,100.0,59.72727272727273
17969,38.0,92.10526315789474,57.578947368421055
16978,11.0,81.81818181818183,41.45454545454545
133917,90.0,92.13483146067416,48.15555555555556
88906,28.0,96.42857142857143,48.75
68224,92.0,100.0,56.29347826086956
31438,6.0,100.0,49.666666666666664
68853,13.0,100.0,39.76923076923077
88908,139.0,95.68345323741008,44.9136690647482
115408,20.0,100.0,61.45
115409,27.0,96.29629629629629,60.925925925925924
91215,52.0,90.38461538461539,39.88461538461539
68439,2.0,50.0,
68438,18.0,88.88888888888889,40.27777777777778
11550,115.0,99.1304347826087,52.6
11555,42.0,100.0,45.95238095238095
3594,173.0,100.0,56.20809248554913
18879,7.0,100.0,52.57142857142857
18878,1.0,0.0,
267783,20.0,90.0,40.3
11559,44.0,93.18181818181817,42.04545454545455
34403,119.0,99.15966386554622,51.714285714285715
72737,6.0,66.66666666666666,37.5
11545,42.0,88.09523809523809,44.595238095238095
115171,10.0,70.0,33.2
4865,55.0,96.36363636363636,45.18181818181818
10783,54.0,100.0,59.81481481481482
10782,130.0,100.0,52.46153846153846
34373,28.0,96.42857142857143,49.25
10690,44.0,100.0,50.34090909090909
10689,103.0,100.0,51.89320388349515
32016,142.0,100.0,63.92253521126761
87393,7.0,100.0,59.666666666666664
87536,26.0,84.61538461538461,36.88461538461539
119616,6.0,83.33333333333334,47.5
87640,15.0,100.0,49.53333333333333
80766,50.0,100.0,59.22
77914,47.0,95.74468085106383,48.95744680851064
123229,15.0,80.0,43.6
35109,175.0,99.42857142857143,61.95402298850575
88125,181.0,98.89502762430939,55.78888888888889
87396,6.0,100.0,44.333333333333336
49010,38.0,86.48648648648648,47.26315789473684
84207,35.0,77.14285714285715,36.6
114082,74.0,100.0,58.054054054054056
49959,41.0,100.0,57.707317073170735
42107,148.0,100.0,67.77702702702703
52371,9.0,100.0,49.77777777777778
49960,51.0,96.07843137254902,55.588235294117645
8560,26.0,100.0,51.46153846153846
6885,162.0,100.0,57.71604938271605
25489,32.0,96.875,46.71875
6880,131.0,100.0,62.25954198473283
16732,153.0,98.0392156862745,48.26143790849673
130076,11.0,100.0,47.09090909090909
17288,109.0,87.03703703703704,40.10091743119266
7845,96.0,100.0,55.71875
7844,104.0,100.0,51.53846153846154
19421,17.0,100.0,49.588235294117645
21534,15.0,86.66666666666667,37.0
268602,20.0,100.0,47.15
9915,20.0,95.0,40.4
15838,207.0,99.51690821256038,61.46376811594203
103598,30.0,96.66666666666667,57.166666666666664
103770,10.0,100.0,56.3
18143,135.0,98.51851851851852,54.74814814814815
18069,35.0,97.14285714285714,49.885714285714286
18074,1.0,100.0,
18075,82.0,89.02439024390245,48.80487804878049
18065,127.0,100.0,67.48031496062993
18064,20.0,100.0,63.1
18066,69.0,98.55072463768117,57.492753623188406
15872,1.0,100.0,
18233,30.0,100.0,61.666666666666664
18235,113.0,95.57522123893806,51.92920353982301
18070,38.0,100.0,49.973684210526315
18072,37.0,91.8918918918919,50.638888888888886
25613,10.0,90.0,56.5
264190,11.0,100.0,56.09090909090909
265145,23.0,100.0,61.91304347826087
42849,26.0,73.07692307692307,39.61538461538461
28625,160.0,100.0,58.132075471698116
22917,97.0,98.96907216494846,55.0
87649,117.0,88.03418803418803,45.56410256410256
58524,33.0,87.87878787878788,42.54545454545455
39229,21.0,55.00000000000001,29.238095238095237
64661,38.0,100.0,55.89473684210526
64868,124.0,100.0,50.12903225806452
66427,30.0,63.33333333333333,35.8
64545,108.0,73.83177570093457,31.47222222222222
133267,7.0,57.14285714285714,26.285714285714285
75758,11.0,90.9090909090909,44.90909090909091
270693,6.0,66.66666666666666,33.5
81410,82.0,93.90243902439023,47.47560975609756
131080,15.0,60.0,28.6
16431,96.0,100.0,65.91666666666667
92750,135.0,86.66666666666667,48.41481481481482
92714,48.0,91.66666666666666,56.354166666666664
85198,39.0,92.3076923076923,55.48717948717949
7252,188.0,100.0,69.77659574468085
58589,49.0,100.0,59.12244897959184
34712,13.0,100.0,57.84615384615385
56325,119.0,100.0,61.64705882352941
56409,158.0,99.36708860759494,57.335443037974684
47237,189.0,100.0,66.46560846560847
72144,23.0,100.0,57.17391304347826
130217,14.0,100.0,53.57142857142857
55392,109.0,99.06542056074767,49.57798165137615
56148,82.0,100.0,56.84146341463415
109229,70.0,100.0,52.65714285714286
109052,11.0,90.9090909090909,51.54545454545455
59152,19.0,100.0,51.72222222222222
103644,12.0,100.0,65.83333333333333
85169,98.0,97.9381443298969,52.755102040816325
85156,78.0,100.0,55.05128205128205
20857,12.0,72.72727272727273,38.166666666666664
64905,19.0,78.94736842105263,40.36842105263158
57607,24.0,79.16666666666666,42.583333333333336
73999,18.0,88.88888888888889,51.77777777777778
21068,21.0,100.0,50.19047619047619
34958,8.0,75.0,38.375
57605,50.0,98.0,58.02
91317,13.0,92.3076923076923,46.76923076923077
89582,46.0,97.82608695652173,48.21739130434783
91315,9.0,100.0,63.55555555555556
91316,14.0,100.0,50.214285714285715
113716,67.0,100.0,66.17910447761194
72956,44.0,97.72727272727273,54.40909090909091
38956,32.0,87.5,44.375
10438,9.0,100.0,65.77777777777777
50321,43.0,79.06976744186046,39.18604651162791
69871,257.0,99.22178988326849,58.484375
75999,2.0,50.0,
71389,241.0,95.35864978902954,47.850622406639005
69874,92.0,94.56521739130434,53.71739130434783
262978,35.0,100.0,55.48571428571429
88993,17.0,100.0,70.6470588235294
89105,114.0,99.12280701754386,56.47787610619469
