RSPO szkoły,* liczba zdających.2,* zdawalność (%).3,średni wynik (%).2
25126,145.0,100.0,90.55555555555556
49265,35.0,94.11764705882352,64.05714285714286
130515,17.0,100.0,71.76470588235294
40056,111.0,100.0,87.84684684684684
110201,10.0,90.0,59.6
43661,19.0,78.94736842105263,57.526315789473685
43654,141.0,100.0,80.29787234042553
6936,138.0,100.0,94.68840579710145
64850,6.0,100.0,77.0
43651,170.0,100.0,94.1775147928994
61490,12.0,100.0,77.83333333333333
9151,40.0,100.0,86.75
13000,19.0,63.1578947368421,51.68421052631579
30207,110.0,98.18181818181819,86.22727272727273
31153,53.0,92.45283018867924,73.83018867924528
26386,37.0,94.5945945945946,64.94594594594595
38842,117.0,99.14529914529915,82.58119658119658
43642,41.0,100.0,74.95121951219512
16235,20.0,90.0,62.8
10024,1.0,,
50562,24.0,100.0,72.79166666666667
24283,128.0,100.0,90.9609375
24260,163.0,99.38650306748467,80.28220858895706
18610,138.0,98.55072463768117,80.71739130434783
24259,158.0,96.7948717948718,73.97452229299363
272892,11.0,100.0,84.36363636363636
47534,38.0,68.42105263157895,47.23684210526316
21547,44.0,100.0,86.70454545454545
14933,99.0,100.0,86.63636363636364
105233,22.0,95.45454545454545,72.18181818181819
105259,25.0,91.66666666666666,61.04
56020,150.0,100.0,90.03333333333333
11939,23.0,100.0,94.52173913043478
14597,82.0,100.0,90.41463414634147
18706,183.0,99.4535519125683,85.4535519125683
78961,5.0,0.0,38.4
12162,59.0,80.7017543859649,55.47457627118644
62131,25.0,100.0,67.72
9327,76.0,100.0,79.27631578947368
129409,30.0,100.0,83.4
91409,15.0,46.666666666666664,36.4
91409,1.0,,
88677,43.0,95.34883720930233,66.04651162790698
90577,19.0,100.0,79.6842105263158
90185,182.0,100.0,91.82777777777778
29142,163.0,100.0,87.80981595092024
121357,114.0,99.12280701754386,86.42105263157895
79391,147.0,97.95918367346938,84.20689655172414
88359,126.0,100.0,90.15873015873017
79204,188.0,100.0,96.85106382978724
79206,1.0,,
126415,133.0,99.24812030075188,77.43181818181819
92247,51.0,100.0,90.09803921568627
43580,105.0,100.0,97.8
31869,104.0,100.0,95.58653846153847
31263,43.0,100.0,89.72093023255815
104280,13.0,100.0,94.15384615384616
34199,220.0,100.0,97.36363636363636
86171,192.0,100.0,95.875
86095,49.0,100.0,87.89795918367346
79937,71.0,100.0,89.49295774647888
29427,51.0,100.0,85.58823529411765
30335,4.0,,
31832,112.0,100.0,96.49107142857143
31841,140.0,100.0,95.25
91173,41.0,90.2439024390244,71.65853658536585
43558,125.0,100.0,93.248
86679,77.0,94.8051948051948,70.50649350649351
121386,108.0,100.0,97.75
29670,126.0,100.0,94.064
29625,129.0,100.0,91.9140625
29624,176.0,100.0,95.02857142857142
86172,129.0,100.0,96.06201550387597
91128,42.0,100.0,85.64285714285714
49377,11.0,90.0,68.9090909090909
80293,4.0,,
83953,64.0,100.0,92.625
83115,14.0,100.0,59.642857142857146
83117,71.0,100.0,92.43661971830986
85478,59.0,98.30508474576271,87.62711864406779
124424,17.0,100.0,64.58823529411765
83105,74.0,100.0,92.9054054054054
31905,55.0,100.0,87.38181818181818
119392,10.0,90.0,52.9
262945,16.0,92.3076923076923,65.5
263263,9.0,100.0,86.22222222222223
133673,151.0,100.0,98.45695364238411
267633,10.0,100.0,85.7
133672,44.0,70.45454545454545,50.63636363636363
132412,38.0,91.66666666666666,70.1842105263158
115580,17.0,100.0,79.52941176470588
82414,70.0,100.0,96.91428571428571
271694,23.0,100.0,91.43478260869566
271702,11.0,90.9090909090909,71.27272727272727
29895,8.0,100.0,91.875
271696,17.0,100.0,96.17647058823529
272082,21.0,100.0,77.85714285714286
271695,5.0,100.0,99.4
274656,55.0,100.0,90.65454545454546
275595,27.0,100.0,86.25925925925925
123329,17.0,100.0,75.0
265545,17.0,100.0,86.23529411764706
272640,11.0,100.0,86.0909090909091
49698,46.0,93.47826086956522,77.1086956521739
70691,53.0,90.38461538461539,67.58490566037736
278630,5.0,100.0,72.0
71560,27.0,100.0,78.62962962962963
267003,45.0,100.0,94.28888888888889
110422,36.0,94.44444444444444,71.66666666666667
71559,87.0,97.70114942528735,82.11494252873563
70689,88.0,98.86363636363636,82.35227272727273
71548,26.0,100.0,98.15384615384616
21322,48.0,100.0,91.14583333333333
81138,36.0,94.44444444444444,70.47222222222223
69805,39.0,89.74358974358975,66.0
4439,133.0,98.49624060150376,82.01503759398496
87182,69.0,98.55072463768117,80.20289855072464
30304,33.0,100.0,81.60606060606061
60574,71.0,95.71428571428572,73.38028169014085
131438,41.0,100.0,88.41463414634147
10305,15.0,100.0,89.13333333333334
278352,124.0,97.58064516129032,85.06451612903226
12660,15.0,100.0,70.8
279415,10.0,80.0,51.4
12768,18.0,61.111111111111114,39.22222222222222
18661,20.0,95.0,65.55
25642,107.0,99.06542056074767,83.61682242990655
21101,10.0,40.0,32.2
478525,26.0,100.0,90.3076923076923
119212,6.0,50.0,44.333333333333336
52759,141.0,100.0,89.53191489361703
74960,21.0,90.47619047619048,50.523809523809526
131632,10.0,100.0,84.2
275798,6.0,16.666666666666664,25.166666666666668
61561,239.0,99.581589958159,81.05020920502092
71427,2.0,,
133655,1.0,,
59843,9.0,71.42857142857143,36.111111111111114
44449,84.0,98.80952380952381,85.72619047619048
85403,70.0,92.64705882352942,67.52857142857142
119017,13.0,84.61538461538461,43.38461538461539
34418,173.0,100.0,84.66473988439306
12529,53.0,98.11320754716981,70.9622641509434
12034,130.0,99.23076923076923,86.45384615384616
24497,16.0,75.0,52.1875
78217,25.0,95.83333333333334,70.2
13053,81.0,100.0,83.90123456790124
13382,42.0,100.0,83.11904761904762
19765,11.0,90.9090909090909,62.36363636363637
29579,17.0,94.11764705882352,56.588235294117645
8579,14.0,85.71428571428571,61.214285714285715
11985,92.0,88.76404494382022,65.16304347826087
9759,,,
86042,26.0,96.15384615384616,81.03846153846153
54118,39.0,97.43589743589743,78.35897435897436
74313,49.0,97.95918367346938,75.89795918367346
53180,39.0,94.5945945945946,70.02564102564102
53591,1.0,,
8319,57.0,100.0,89.66666666666667
266929,33.0,90.9090909090909,74.27272727272727
92941,66.0,100.0,86.10606060606061
8694,51.0,96.07843137254902,64.13725490196079
44209,59.0,86.20689655172413,63.49152542372882
24647,6.0,100.0,51.333333333333336
12372,83.0,100.0,82.26506024096386
24728,6.0,100.0,67.66666666666667
273365,10.0,85.71428571428571,53.6
75726,38.0,94.73684210526315,73.07894736842105
71615,34.0,97.05882352941177,77.41176470588235
64592,22.0,100.0,87.81818181818181
56120,59.0,91.37931034482759,74.89830508474576
23872,43.0,100.0,80.3953488372093
55168,14.0,92.85714285714286,63.285714285714285
23878,1.0,,
126219,17.0,76.47058823529412,53.705882352941174
84181,95.0,100.0,89.09473684210526
114963,138.0,100.0,95.34057971014492
272709,22.0,90.0,68.5
60971,142.0,100.0,94.52112676056338
66518,32.0,80.0,53.65625
91561,161.0,99.37888198757764,87.3975155279503
88251,96.0,100.0,80.77083333333333
60845,148.0,100.0,94.87162162162163
92005,15.0,100.0,84.73333333333333
31286,9.0,100.0,78.0
74030,19.0,66.66666666666666,49.10526315789474
275352,1.0,,
38722,11.0,100.0,69.0909090909091
23862,39.0,97.43589743589743,78.46153846153847
44193,17.0,100.0,85.52941176470588
87010,34.0,91.17647058823529,69.41176470588235
88219,10.0,90.0,83.4
106813,27.0,96.29629629629629,82.48148148148148
87639,38.0,97.36842105263158,72.5
274571,7.0,85.71428571428571,83.28571428571429
42438,88.0,98.86363636363636,81.125
78035,8.0,85.71428571428571,80.75
110206,46.0,95.65217391304348,66.1086956521739
126787,20.0,100.0,74.05
83982,18.0,100.0,81.77777777777777
5492,133.0,98.49624060150376,79.48872180451127
5491,161.0,99.37888198757764,88.68944099378882
48627,8.0,100.0,65.0
5930,15.0,93.33333333333333,53.46666666666667
11357,8.0,100.0,83.75
3893,93.0,100.0,84.55913978494624
79348,28.0,100.0,94.71428571428571
15718,165.0,100.0,96.95757575757575
77549,45.0,100.0,89.06666666666666
264106,6.0,100.0,66.66666666666667
19063,181.0,100.0,97.21666666666667
11305,89.0,96.5909090909091,70.07865168539325
3966,113.0,100.0,90.70796460176992
7610,138.0,100.0,95.80434782608695
3904,40.0,100.0,75.475
13413,49.0,100.0,88.36734693877551
13676,33.0,96.96969696969697,64.18181818181819
7000,115.0,100.0,97.61739130434782
3963,211.0,100.0,95.72985781990522
15715,93.0,100.0,86.70967741935483
26449,34.0,100.0,89.88235294117646
3920,81.0,100.0,93.01234567901234
3099,54.0,100.0,82.42592592592592
88730,14.0,100.0,77.28571428571429
15721,96.0,100.0,97.55208333333333
8576,101.0,99.00990099009901,75.79207920792079
87821,32.0,96.875,80.5625
13730,39.0,92.10526315789474,74.07692307692308
80312,20.0,100.0,82.1
269580,12.0,83.33333333333334,64.08333333333333
262227,112.0,100.0,84.29729729729729
133354,29.0,86.20689655172413,67.75862068965517
69205,15.0,100.0,58.0
27500,3.0,,
48189,18.0,100.0,76.38888888888889
70710,11.0,100.0,89.54545454545455
13745,121.0,100.0,88.3305785123967
62089,57.0,98.24561403508771,83.73684210526316
70709,20.0,100.0,93.95
73087,10.0,66.66666666666666,53.0
70157,19.0,100.0,58.26315789473684
34809,24.0,95.83333333333334,72.125
17142,12.0,100.0,50.583333333333336
48655,72.0,97.22222222222221,79.30555555555556
55152,26.0,100.0,89.07692307692308
55147,17.0,100.0,88.05882352941177
54262,109.0,100.0,92.45871559633028
55162,10.0,77.77777777777779,59.1
83458,69.0,100.0,86.73913043478261
69970,19.0,89.47368421052632,73.89473684210526
274249,1.0,,
84885,107.0,98.13084112149532,73.78301886792453
272897,11.0,50.0,29.454545454545453
12811,21.0,100.0,68.0952380952381
12442,83.0,100.0,75.91566265060241
14971,174.0,100.0,88.97126436781609
16290,16.0,87.5,49.9375
10276,5.0,100.0,72.2
271097,24.0,87.5,58.583333333333336
52864,75.0,100.0,92.62666666666667
109067,129.0,95.34883720930233,68.92248062015504
86660,182.0,100.0,87.28021978021978
74509,2.0,,
478466,4.0,,
55945,21.0,100.0,79.38095238095238
109406,57.0,94.73684210526315,68.57894736842105
109833,3.0,,
108868,48.0,95.83333333333334,59.770833333333336
7381,101.0,100.0,77.35643564356435
68380,124.0,99.18032786885246,84.51612903225806
92337,19.0,100.0,82.47368421052632
268512,52.0,98.07692307692307,91.57692307692308
270600,9.0,100.0,84.33333333333333
41090,123.0,100.0,87.42276422764228
41093,20.0,100.0,71.65
64789,36.0,100.0,98.25
64788,17.0,100.0,95.6470588235294
41641,119.0,100.0,92.97478991596638
55117,6.0,100.0,58.833333333333336
124259,12.0,75.0,61.416666666666664
48990,22.0,95.45454545454545,77.68181818181819
41901,44.0,97.72727272727273,73.52272727272727
42433,59.0,100.0,80.66101694915254
25381,91.0,100.0,85.82417582417582
20495,69.0,100.0,80.10144927536231
268116,4.0,,
24175,197.0,99.49238578680203,88.26395939086295
91029,117.0,97.43589743589743,83.51282051282051
27415,37.0,100.0,91.48648648648648
271359,29.0,100.0,95.34482758620689
270985,33.0,100.0,82.0
34220,40.0,89.47368421052632,58.6
19076,22.0,100.0,89.13636363636364
86571,42.0,100.0,83.76190476190476
20241,50.0,94.0,62.54
81714,76.0,100.0,75.53947368421052
25747,27.0,100.0,81.22222222222223
14889,74.0,100.0,84.01351351351352
25756,19.0,100.0,82.3157894736842
270482,18.0,66.66666666666666,53.888888888888886
64656,26.0,100.0,92.07692307692308
53612,80.0,95.0,79.5375
53617,203.0,100.0,90.7192118226601
73662,99.0,98.98989898989899,78.05050505050505
53609,83.0,100.0,95.07228915662651
53630,3.0,,
58149,32.0,96.7741935483871,65.625
53619,15.0,93.33333333333333,45.53333333333333
89964,49.0,97.95918367346938,74.85714285714286
126054,15.0,100.0,88.0
268421,105.0,100.0,90.94174757281553
275893,12.0,81.81818181818183,77.75
15476,107.0,100.0,81.79439252336448
28044,23.0,52.17391304347826,37.130434782608695
41954,25.0,100.0,90.48
28101,68.0,100.0,74.33823529411765
17858,20.0,100.0,69.0
111071,19.0,78.94736842105263,50.94736842105263
29619,19.0,100.0,62.68421052631579
87217,10.0,100.0,62.5
72979,20.0,90.0,68.95
27481,25.0,71.42857142857143,43.76
27470,109.0,100.0,88.8348623853211
267182,26.0,100.0,85.46153846153847
93155,3.0,,
84391,17.0,52.94117647058824,41.0
88299,30.0,96.66666666666667,53.3
48046,27.0,96.0,70.48148148148148
39044,231.0,98.69565217391305,79.76190476190476
17092,173.0,99.42196531791907,84.88439306358381
17553,176.0,99.43181818181817,86.94886363636364
132235,9.0,88.88888888888889,69.22222222222223
119130,43.0,74.4186046511628,54.651162790697676
109949,185.0,99.45945945945947,84.35675675675675
114322,75.0,70.66666666666667,51.306666666666665
114327,33.0,87.87878787878788,57.54545454545455
49074,17.0,100.0,93.82352941176471
23854,21.0,100.0,97.14285714285714
119847,8.0,100.0,96.0
271925,8.0,100.0,90.875
56671,150.0,100.0,96.40666666666667
52412,137.0,100.0,87.1094890510949
56670,17.0,86.66666666666667,69.82352941176471
87283,6.0,100.0,75.5
86434,60.0,100.0,89.45
24424,66.0,86.66666666666667,57.196969696969695
27924,87.0,91.76470588235294,68.10344827586206
268659,14.0,100.0,96.14285714285714
124668,68.0,100.0,96.70588235294117
25720,77.0,100.0,91.50649350649351
105839,197.0,100.0,97.68527918781726
25575,110.0,96.26168224299066,80.99090909090908
270222,60.0,100.0,91.43333333333334
270662,31.0,100.0,97.51612903225806
25414,12.0,72.72727272727273,51.416666666666664
28181,46.0,97.72727272727273,76.0
79715,200.0,100.0,89.845
83809,19.0,94.73684210526315,62.36842105263158
24020,213.0,100.0,93.68075117370893
92473,138.0,100.0,82.94927536231884
48943,55.0,94.54545454545455,64.81818181818181
43609,215.0,100.0,92.56744186046511
59588,16.0,93.75,59.3125
49385,26.0,96.15384615384616,66.03846153846153
46869,90.0,98.88888888888889,80.43333333333334
76152,76.0,96.05263157894737,66.46052631578948
115364,22.0,95.45454545454545,62.36363636363637
125325,25.0,92.0,60.8
275008,31.0,93.54838709677419,82.64516129032258
73270,30.0,96.66666666666667,60.46666666666667
29348,33.0,90.625,61.72727272727273
25248,148.0,100.0,87.51351351351352
25255,85.0,100.0,78.03529411764706
25250,27.0,88.88888888888889,55.74074074074074
54424,20.0,85.0,57.2
25269,38.0,97.36842105263158,71.65789473684211
30050,11.0,90.9090909090909,77.18181818181819
27150,71.0,100.0,90.37142857142857
133530,56.0,100.0,89.98214285714286
109054,15.0,93.33333333333333,67.13333333333334
30031,82.0,100.0,94.03658536585365
74156,27.0,100.0,88.26923076923077
74332,104.0,100.0,94.9326923076923
109345,42.0,92.85714285714286,76.73809523809524
109248,78.0,100.0,93.8076923076923
104847,15.0,92.3076923076923,57.666666666666664
109344,53.0,100.0,73.50943396226415
131602,19.0,100.0,72.21052631578948
272877,16.0,100.0,97.2
22104,33.0,90.9090909090909,64.75757575757575
14733,29.0,100.0,74.79310344827586
15247,122.0,100.0,86.52459016393442
40870,22.0,77.27272727272727,47.81818181818182
14440,74.0,89.1891891891892,65.01351351351352
21505,34.0,88.23529411764706,49.85294117647059
11001,95.0,100.0,81.4
8931,142.0,100.0,84.09154929577464
18218,27.0,100.0,57.0
115254,24.0,87.5,63.375
85780,163.0,100.0,95.33742331288343
41856,87.0,100.0,92.01149425287356
41849,57.0,94.73684210526315,62.75438596491228
24990,44.0,100.0,82.47727272727273
42113,60.0,100.0,86.41666666666667
41846,108.0,99.07407407407408,74.27777777777777
41859,158.0,100.0,92.18354430379746
52817,10.0,100.0,75.7
41858,179.0,100.0,87.92178770949721
41848,186.0,100.0,93.98924731182795
41860,97.0,89.69072164948454,62.123711340206185
41851,162.0,99.38271604938271,82.49382716049382
83397,32.0,87.5,61.03125
66363,14.0,100.0,90.57142857142857
113830,11.0,100.0,62.09090909090909
262312,68.0,94.11764705882352,76.29411764705883
86862,18.0,100.0,85.16666666666667
6243,62.0,100.0,85.14516129032258
6264,39.0,100.0,82.05128205128206
92591,57.0,98.24561403508771,67.87719298245614
68717,103.0,100.0,81.0873786407767
103533,30.0,100.0,69.76666666666667
64281,189.0,100.0,93.39153439153439
64282,131.0,100.0,82.36641221374046
64280,166.0,100.0,93.46385542168674
105255,23.0,91.30434782608695,54.91304347826087
103541,28.0,70.37037037037037,52.392857142857146
17101,88.0,100.0,79.22727272727273
26180,31.0,100.0,77.80645161290323
26767,20.0,100.0,82.05
262818,34.0,100.0,87.17647058823529
105126,32.0,100.0,75.34375
18910,49.0,100.0,73.0
19757,183.0,100.0,90.85245901639344
24553,53.0,96.22641509433963,65.90566037735849
18915,32.0,96.875,64.375
82680,28.0,89.28571428571429,63.392857142857146
14674,16.0,100.0,90.9375
80146,8.0,50.0,31.25
90083,47.0,82.97872340425532,49.42553191489362
47677,56.0,100.0,79.01818181818182
47210,79.0,100.0,85.11392405063292
53498,22.0,81.81818181818183,57.54545454545455
63497,1.0,,
51835,52.0,100.0,80.73076923076923
43385,174.0,100.0,90.99425287356321
25461,20.0,100.0,92.25
270506,37.0,100.0,92.54054054054055
272876,21.0,100.0,98.28571428571429
110260,222.0,100.0,91.62162162162163
27280,80.0,97.5,80.2125
34510,88.0,100.0,80.125
26954,38.0,97.36842105263158,82.3157894736842
27158,136.0,95.58823529411765,71.375
25835,43.0,100.0,95.30232558139535
23486,143.0,100.0,97.79020979020979
34505,166.0,100.0,94.8433734939759
34513,112.0,100.0,90.46428571428571
34506,171.0,100.0,98.49707602339181
126161,1.0,,
34512,184.0,100.0,98.10989010989012
129897,67.0,100.0,88.01515151515152
275355,12.0,100.0,88.91666666666667
275491,623.0,98.52700490998363,87.24032258064516
103822,22.0,100.0,93.77272727272727
22574,148.0,100.0,96.88513513513513
22932,116.0,100.0,88.94782608695652
83650,191.0,100.0,97.47894736842105
25712,59.0,100.0,97.47457627118644
22856,128.0,100.0,93.28125
22922,107.0,100.0,95.77570093457943
22897,124.0,100.0,96.08064516129032
29252,25.0,100.0,95.72
24346,88.0,100.0,91.4659090909091
81335,75.0,100.0,95.21333333333334
22592,128.0,100.0,97.74015748031496
86227,38.0,100.0,96.42105263157895
22778,86.0,100.0,98.29069767441861
80125,84.0,96.42857142857143,79.73809523809524
263456,12.0,100.0,83.41666666666667
23827,19.0,94.73684210526315,79.61111111111111
24345,164.0,100.0,91.52439024390245
25668,42.0,95.23809523809523,77.83333333333333
133453,154.0,100.0,98.35714285714286
133454,48.0,97.91666666666666,83.3125
266352,58.0,100.0,86.89655172413794
268858,2.0,,
271907,12.0,100.0,82.66666666666667
83621,66.0,100.0,83.31818181818181
104441,21.0,100.0,94.0952380952381
90365,8.0,100.0,96.5
25263,138.0,100.0,99.02173913043478
25801,242.0,100.0,98.34710743801652
25293,175.0,100.0,97.48275862068965
30184,17.0,87.5,70.82352941176471
79804,52.0,100.0,95.26923076923077
133533,171.0,100.0,93.15204678362574
25406,143.0,100.0,95.39160839160839
29239,71.0,100.0,82.77464788732394
133549,29.0,100.0,91.3103448275862
29820,30.0,100.0,88.33333333333333
24585,21.0,80.95238095238095,56.85
88067,150.0,99.33333333333333,81.94666666666667
88065,53.0,100.0,85.79245283018868
25388,48.0,100.0,87.25531914893617
91738,24.0,90.47619047619048,65.58333333333333
85020,14.0,85.71428571428571,66.57142857142857
25265,38.0,86.8421052631579,57.891891891891895
25407,168.0,100.0,98.22619047619048
88064,142.0,100.0,96.85211267605634
88066,164.0,100.0,93.5
88068,165.0,100.0,94.86666666666666
30629,32.0,100.0,74.1875
30502,167.0,100.0,96.1437125748503
40982,107.0,100.0,98.18691588785046
21092,130.0,97.65625,76.77692307692308
20395,46.0,86.95652173913044,62.08695652173913
41946,148.0,99.32432432432432,93.45945945945945
84874,38.0,100.0,96.47368421052632
120577,16.0,100.0,78.0
125087,8.0,100.0,73.875
104537,40.0,100.0,89.8
31134,19.0,100.0,95.15789473684211
27703,18.0,100.0,95.33333333333333
59581,105.0,100.0,87.98095238095237
44669,10.0,100.0,95.5
25956,110.0,100.0,98.74545454545455
27999,27.0,100.0,97.25925925925925
27812,90.0,100.0,94.27777777777777
27918,75.0,100.0,97.24
25682,109.0,100.0,98.46788990825688
30254,154.0,100.0,94.05228758169935
30690,118.0,100.0,96.7542372881356
22927,118.0,100.0,97.64406779661017
28603,107.0,100.0,97.44859813084112
30794,145.0,96.55172413793103,76.1448275862069
28516,129.0,100.0,97.33333333333333
31063,134.0,100.0,94.83582089552239
56095,90.0,100.0,98.76666666666667
27858,248.0,100.0,98.55645161290323
30251,178.0,100.0,97.56497175141243
49970,41.0,100.0,77.1219512195122
29755,27.0,100.0,94.18518518518519
27835,28.0,92.85714285714286,84.07142857142857
263334,166.0,100.0,96.92168674698796
264374,23.0,100.0,89.95652173913044
27005,45.0,100.0,98.62222222222222
30253,85.0,100.0,98.55294117647058
105309,2.0,,
127661,18.0,100.0,98.94444444444444
130665,18.0,100.0,97.66666666666667
130689,5.0,100.0,89.6
133547,26.0,100.0,93.15384615384616
272783,22.0,95.45454545454545,71.0909090909091
273209,32.0,100.0,96.71875
56463,34.0,97.05882352941177,71.52941176470588
59665,186.0,100.0,94.5027027027027
34621,143.0,99.3006993006993,85.16083916083916
88401,69.0,92.7536231884058,76.48529411764706
44248,149.0,100.0,95.04054054054055
267034,92.0,100.0,80.1413043478261
270503,8.0,100.0,91.5
105214,74.0,97.26027397260275,84.36486486486487
266036,19.0,100.0,87.57894736842105
25825,109.0,100.0,95.21100917431193
18789,97.0,100.0,93.8659793814433
30936,29.0,100.0,93.65517241379311
30761,23.0,100.0,84.21739130434783
19073,105.0,100.0,97.5
26799,17.0,94.11764705882352,86.52941176470588
133365,144.0,100.0,93.02097902097903
133558,41.0,100.0,96.41463414634147
27748,46.0,100.0,98.5
263354,17.0,100.0,97.76470588235294
25632,44.0,97.72727272727273,78.93181818181819
105291,16.0,100.0,83.0625
31581,66.0,95.45454545454545,78.95454545454545
11589,172.0,100.0,90.11046511627907
84878,13.0,100.0,87.84615384615384
85127,24.0,100.0,95.5
133569,1.0,,
272146,33.0,100.0,94.42424242424242
73747,22.0,95.45454545454545,81.18181818181819
73785,21.0,100.0,94.0
131718,203.0,99.01477832512316,89.15270935960591
270871,63.0,100.0,93.17460317460318
41853,44.0,100.0,96.81818181818181
46597,26.0,100.0,93.03846153846153
46647,16.0,100.0,92.625
133795,212.0,100.0,94.4691943127962
265873,55.0,100.0,98.23636363636363
272092,15.0,100.0,87.06666666666666
16423,123.0,100.0,95.2520325203252
91405,12.0,75.0,47.583333333333336
91405,2.0,,
16426,167.0,100.0,97.97005988023952
16422,198.0,100.0,92.78282828282828
16429,89.0,100.0,91.67415730337079
16427,76.0,100.0,89.64473684210526
16424,160.0,100.0,96.9748427672956
16425,169.0,100.0,94.37869822485207
16428,112.0,100.0,89.57142857142857
20580,60.0,100.0,77.55
26977,71.0,100.0,98.28169014084507
262811,27.0,100.0,75.55555555555556
104254,18.0,100.0,93.33333333333333
133639,10.0,100.0,92.8
266884,86.0,100.0,92.54651162790698
270348,1.0,,
84867,19.0,100.0,95.47368421052632
133629,12.0,100.0,92.5
25173,54.0,100.0,70.79629629629629
274944,6.0,100.0,94.16666666666667
34665,53.0,92.45283018867924,70.11320754716981
39099,117.0,100.0,99.36752136752136
478739,3.0,,
19730,149.0,100.0,94.95973154362416
29709,27.0,100.0,96.4074074074074
39649,105.0,100.0,98.65714285714286
39652,80.0,98.75,80.9875
103583,23.0,100.0,95.52173913043478
118675,58.0,100.0,92.79310344827586
130432,24.0,100.0,94.17391304347827
39647,103.0,100.0,96.18446601941747
30197,53.0,92.45283018867924,72.09433962264151
22413,83.0,100.0,80.55421686746988
4694,15.0,100.0,95.8
8246,7.0,100.0,81.14285714285714
128605,20.0,100.0,94.15
267158,30.0,100.0,97.63333333333334
276176,9.0,100.0,96.44444444444444
278320,4.0,,
82634,99.0,97.97979797979798,76.75757575757575
109301,15.0,93.33333333333333,64.6
88141,19.0,94.73684210526315,62.36842105263158
81241,120.0,99.16666666666667,84.05833333333334
109390,11.0,90.9090909090909,58.36363636363637
86231,16.0,87.5,62.875
12163,64.0,100.0,82.109375
124055,33.0,100.0,92.0
272388,2.0,,
118592,15.0,92.85714285714286,38.8
60483,146.0,99.31506849315068,79.3013698630137
103546,15.0,100.0,70.46666666666667
19622,102.0,99.01960784313727,82.22549019607843
19626,140.0,100.0,88.5
87250,10.0,77.77777777777779,55.1
92751,25.0,100.0,65.08
114250,69.0,100.0,75.72463768115942
276048,16.0,93.75,79.25
479403,4.0,,
104069,17.0,100.0,75.11764705882354
273618,10.0,100.0,68.7
42115,164.0,100.0,88.42073170731707
83264,79.0,96.20253164556962,59.379746835443036
119632,42.0,75.60975609756098,40.78048780487805
57231,11.0,100.0,73.63636363636364
91726,112.0,98.21428571428571,80.05357142857143
9491,80.0,100.0,83.05
74923,31.0,83.87096774193549,54.225806451612904
74924,99.0,96.96969696969697,75.86868686868686
61877,22.0,100.0,70.27272727272727
61929,55.0,94.54545454545455,77.01818181818182
88380,34.0,88.23529411764706,67.38235294117646
27972,121.0,100.0,92.47933884297521
133254,2.0,,
262853,7.0,100.0,82.28571428571429
17864,117.0,100.0,91.48717948717949
15396,84.0,98.80952380952381,75.91666666666667
271923,26.0,100.0,89.23076923076923
49102,66.0,96.96969696969697,75.75757575757575
6291,8.0,71.42857142857143,48.75
49584,93.0,100.0,89.34408602150538
109286,151.0,99.33774834437085,84.60264900662251
264123,16.0,100.0,96.5625
127340,25.0,96.0,66.04
55904,1.0,,
5536,119.0,100.0,88.74789915966386
9882,38.0,94.73684210526315,64.60526315789474
5156,161.0,100.0,91.74534161490683
6376,10.0,90.0,64.7
34641,44.0,100.0,83.86363636363636
23848,90.0,97.75280898876404,79.51685393258427
262771,13.0,100.0,81.61538461538461
111483,173.0,100.0,92.83236994219654
111447,142.0,98.57142857142858,78.1056338028169
111607,118.0,100.0,91.22881355932203
23515,83.0,100.0,73.3855421686747
276960,3.0,,
68318,14.0,100.0,74.42857142857143
73067,13.0,100.0,75.53846153846153
73059,7.0,85.71428571428571,53.57142857142857
270648,12.0,90.9090909090909,70.16666666666667
49836,14.0,100.0,73.71428571428571
91201,52.0,100.0,84.9423076923077
20077,14.0,100.0,82.07142857142857
93135,16.0,100.0,86.4375
103857,43.0,100.0,91.23255813953489
91250,168.0,98.80952380952381,83.48214285714286
127952,14.0,92.85714285714286,71.5
91926,27.0,92.5925925925926,74.70370370370371
40080,17.0,100.0,75.6470588235294
91282,75.0,100.0,83.01333333333334
3964,23.0,100.0,88.56521739130434
120262,19.0,100.0,76.52631578947368
15295,50.0,86.0,55.96
109550,4.0,,
6051,13.0,84.61538461538461,60.07692307692308
13422,4.0,,
4157,111.0,99.0909090909091,80.50450450450451
54147,26.0,96.15384615384616,80.65384615384616
11633,156.0,100.0,94.0448717948718
4626,154.0,100.0,86.76623376623377
88954,25.0,96.0,73.36
105477,,,
18895,123.0,100.0,84.88617886178862
19431,15.0,86.66666666666667,57.8
133560,41.0,97.5609756097561,72.0
133516,81.0,96.29629629629629,78.12345679012346
11714,164.0,100.0,93.97560975609755
11713,166.0,100.0,94.8132530120482
3807,49.0,100.0,74.26530612244898
84848,11.0,100.0,73.45454545454545
109020,5.0,100.0,66.2
84232,36.0,80.55555555555556,54.638888888888886
86346,43.0,100.0,79.86046511627907
21982,97.0,100.0,84.72164948453609
60194,29.0,93.10344827586206,58.724137931034484
63287,33.0,90.9090909090909,66.3030303030303
5271,113.0,100.0,91.01769911504425
9125,114.0,98.23008849557522,85.9298245614035
76170,13.0,81.81818181818183,64.3076923076923
9174,50.0,96.0,78.76
31040,41.0,83.78378378378379,54.853658536585364
29775,27.0,96.29629629629629,76.51851851851852
12361,131.0,100.0,89.04580152671755
